[17, 5, 4, 2, 19, 4, 6, 4, 13, 2] 25
[11, 8, 3, 10, 15, 1, 0, 10, 8, 8] 8
[18, 19, 19, 20, 7, 15, 20, 18, 8, 4] 34
[17, 0, 15, 16, 8, 3, 14, 16, 14, 16] 31
[4, 20, 4, 5, 19, 16, 17, 14, 3, 17] 6
[9, 13, 11, 12, 9, 1, 17, 4, 1, 13] 3
[19, 2, 0, 1, 4, 14, 20, 1, 15, 16] 18
[17, 8, 20, 8, 19, 17, 15, 2, 5, 8] 37
[12, 15, 13, 18, 11, 17, 18, 7, 2, 2] 1
[20, 17, 15, 2, 3, 17, 6, 5, 15, 9] 34
[1, 10, 11, 11, 14, 14, 13, 4, 8, 15] 15
[12, 13, 0, 0, 13, 10, 15, 10, 0, 14] 38
[1, 6, 16, 13, 19, 18, 19, 5, 13, 17] 13
[10, 7, 2, 19, 4, 20, 16, 15, 4, 15] 30
[12, 4, 5, 16, 13, 5, 1, 0, 11, 1] 32
[8, 7, 19, 5, 8, 19, 16, 1, 13, 1] 33
[19, 3, 20, 9, 17, 19, 20, 8, 8, 5] 11
[18, 0, 19, 7, 5, 19, 12, 7, 12, 16] 10
[19, 16, 5, 12, 5, 2, 10, 14, 10, 14] 38
[20, 2, 12, 20, 14, 3, 7, 12, 14, 3] 19
[15, 3, 1, 16, 14, 14, 0, 9, 20, 14] 23
[6, 5, 1, 20, 2, 1, 6, 16, 6, 5] 5
[18, 7, 12, 11, 2, 12, 7, 13, 5, 12] 38
[12, 7, 8, 19, 6, 9, 16, 11, 20, 14] 5
[11, 18, 0, 9, 18, 4, 18, 7, 19, 4] 11
[11, 2, 4, 17, 12, 13, 18, 14, 5, 7] 32
[1, 3, 4, 17, 5, 6, 5, 7, 0, 12] 23
[11, 3, 9, 11, 11, 11, 12, 0, 20, 17] 10
[11, 13, 3, 7, 10, 17, 5, 19, 16, 20] 13
[5, 11, 20, 7, 0, 9, 8, 15, 10, 12] 6
[13, 19, 16, 12, 10, 14, 8, 0, 17, 2] 28
[6, 17, 19, 0, 9, 20, 15, 20, 19, 3] 40
[11, 1, 9, 11, 7, 7, 2, 9, 4, 0] 11
[2, 1, 6, 7, 14, 12, 15, 0, 17, 9] 28
[9, 11, 10, 8, 6, 16, 17, 4, 14, 1] 15
[9, 14, 18, 7, 7, 8, 12, 17, 5, 16] 31
[20, 6, 9, 5, 18, 10, 0, 5, 20, 16] 17
[0, 3, 3, 15, 13, 10, 19, 3, 1, 10] 12
[19, 17, 0, 2, 19, 14, 5, 17, 13, 13] 0
[14, 10, 14, 14, 19, 5, 14, 17, 11, 0] 38
[5, 12, 4, 4, 13, 12, 15, 19, 0, 20] 31
[0, 11, 3, 12, 12, 14, 2, 19, 7, 6] 19
[13, 13, 0, 0, 7, 17, 11, 6, 3, 12] 23
[20, 4, 13, 14, 4, 15, 10, 20, 1, 15] 17
[17, 8, 2, 5, 8, 10, 14, 11, 10, 18] 31
[16, 12, 16, 16, 12, 4, 9, 8, 0, 5] 29
[3, 3, 19, 7, 12, 10, 5, 3, 17, 3] 3
[1, 17, 20, 3, 3, 12, 2, 10, 19, 17] 9
[11, 11, 15, 7, 6, 3, 1, 9, 17, 1] 38
[9, 10, 14, 18, 18, 19, 0, 3, 11, 16] 40
[5, 19, 10, 19, 2, 1, 20, 5, 12, 19] 2
[14, 13, 14, 0, 7, 11, 11, 11, 1, 2] 18
[12, 10, 19, 19, 7, 17, 10, 4, 10, 9] 36
[18, 2, 4, 4, 2, 20, 19, 4, 13, 1] 2
[12, 7, 8, 16, 3, 1, 15, 10, 11, 17] 20
[3, 1, 16, 0, 15, 2, 11, 0, 1, 5] 7
[9, 6, 3, 10, 17, 18, 7, 12, 0, 5] 23
[9, 19, 11, 6, 0, 19, 20, 8, 7, 7] 20
[3, 18, 11, 11, 11, 4, 4, 18, 2, 5] 6
[13, 9, 10, 1, 2, 14, 8, 1, 13, 17] 24
[19, 0, 4, 10, 9, 20, 0, 8, 19, 11] 24
[1, 10, 10, 18, 10, 12, 9, 11, 20, 5] 17
[5, 3, 10, 2, 15, 1, 6, 20, 4, 19] 14
[12, 11, 0, 5, 19, 18, 3, 15, 16, 7] 18
[19, 8, 4, 5, 8, 8, 10, 8, 11, 10] 20
[9, 14, 11, 13, 15, 4, 15, 6, 14, 6] 20
[1, 9, 4, 7, 3, 8, 8, 15, 7, 11] 2
[12, 20, 15, 4, 5, 16, 11, 19, 20, 10] 22
[19, 19, 8, 17, 5, 7, 10, 17, 5, 1] 37
[11, 4, 15, 20, 8, 9, 2, 3, 5, 14] 37
[10, 14, 19, 13, 1, 3, 20, 2, 3, 6] 6
[11, 11, 13, 0, 16, 20, 1, 2, 7, 0] 27
[0, 0, 8, 11, 10, 7, 10, 4, 5, 3] 17
[2, 14, 19, 5, 18, 19, 15, 10, 7, 14] 30
[1, 2, 2, 0, 13, 16, 3, 13, 16, 6] 10
[14, 18, 7, 10, 3, 17, 3, 14, 3, 18] 15
[5, 9, 20, 14, 5, 14, 10, 10, 2, 1] 30
[3, 11, 4, 17, 20, 15, 7, 0, 7, 0] 38
[4, 19, 9, 11, 7, 11, 7, 16, 15, 16] 30
[12, 13, 19, 4, 7, 5, 18, 16, 1, 8] 6
[14, 0, 4, 11, 9, 18, 5, 10, 2, 15] 20
[18, 19, 7, 2, 0, 9, 20, 6, 17, 4] 12
[18, 8, 7, 1, 5, 1, 18, 3, 8, 11] 1
[11, 8, 20, 13, 3, 16, 9, 6, 17, 20] 28
[7, 0, 1, 16, 19, 15, 7, 7, 20, 19] 22
[20, 2, 19, 4, 17, 20, 20, 16, 0, 12] 17
[10, 8, 7, 13, 3, 12, 3, 12, 16, 19] 7
[8, 2, 8, 14, 13, 19, 13, 0, 2, 0] 13
[18, 2, 9, 0, 9, 5, 13, 3, 3, 4] 10
[19, 12, 16, 17, 10, 11, 12, 1, 20, 18] 36
[4, 12, 18, 4, 19, 5, 17, 13, 3, 1] 4
[16, 9, 8, 19, 15, 3, 17, 5, 6, 19] 39
[5, 9, 2, 4, 11, 15, 10, 18, 7, 20] 36
[15, 15, 14, 20, 0, 15, 19, 1, 0, 4] 28
[10, 18, 17, 7, 18, 17, 16, 0, 7, 20] 31
[15, 17, 12, 2, 15, 4, 7, 16, 1, 19] 11
[20, 17, 4, 2, 8, 20, 7, 1, 2, 8] 16
[20, 11, 8, 3, 10, 2, 20, 14, 17, 18] 39
[10, 18, 4, 11, 13, 19, 8, 2, 8, 13] 9
[1, 6, 16, 17, 3, 19, 20, 12, 5, 13] 34
[1, 11, 1, 14, 2, 19, 8, 7, 5, 19] 23
[11, 12, 5, 7, 0, 15, 2, 14, 10, 0] 26
[9, 11, 10, 20, 13, 2, 11, 12, 20, 13] 37
[11, 3, 6, 17, 8, 11, 19, 14, 13, 12] 31
[20, 17, 14, 8, 11, 8, 18, 3, 9, 20] 24
[15, 17, 1, 6, 13, 17, 14, 8, 17, 0] 6
[15, 12, 6, 9, 12, 1, 5, 16, 3, 5] 35
[11, 3, 6, 13, 9, 5, 0, 17, 10, 6] 39
[15, 0, 14, 14, 2, 10, 13, 20, 3, 2] 19
[13, 1, 5, 9, 18, 14, 8, 10, 1, 7] 29
[0, 8, 8, 14, 8, 16, 6, 16, 13, 18] 24
[17, 13, 0, 18, 12, 9, 11, 19, 11, 8] 31
[5, 9, 17, 0, 1, 20, 11, 2, 4, 11] 6
[7, 6, 4, 7, 2, 10, 10, 19, 13, 12] 9
[13, 2, 9, 10, 10, 1, 13, 3, 10, 15] 22
[5, 0, 9, 2, 19, 20, 12, 13, 16, 2] 32
[7, 3, 0, 5, 19, 7, 19, 11, 2, 16] 37
[4, 3, 9, 20, 4, 6, 0, 13, 3, 9] 4
[12, 17, 13, 19, 10, 20, 8, 5, 15, 15] 20
[19, 6, 2, 2, 4, 9, 18, 20, 16, 0] 27
[8, 4, 18, 2, 8, 17, 20, 20, 12, 18] 2
[18, 16, 0, 11, 3, 17, 16, 0, 8, 20] 39
[15, 1, 1, 14, 3, 15, 3, 19, 8, 12] 19
[17, 14, 17, 3, 4, 11, 15, 10, 17, 12] 33
[13, 20, 1, 9, 19, 14, 20, 0, 18, 7] 22
[12, 7, 11, 10, 8, 9, 2, 1, 16, 20] 16
[1, 12, 15, 15, 4, 15, 7, 16, 9, 8] 33
[11, 7, 3, 18, 13, 5, 10, 0, 10, 0] 21
[13, 6, 17, 19, 0, 9, 16, 8, 10, 3] 24
[2, 8, 17, 6, 1, 11, 12, 16, 6, 7] 39
[2, 2, 12, 5, 13, 7, 2, 6, 18, 18] 13
[11, 14, 19, 5, 7, 20, 17, 5, 11, 7] 40
[1, 5, 16, 15, 11, 20, 0, 15, 7, 1] 13
[2, 1, 0, 5, 3, 3, 16, 8, 11, 15] 24
[17, 18, 11, 19, 0, 10, 9, 12, 16, 1] 16
[10, 15, 11, 18, 18, 8, 4, 14, 3, 14] 17
[7, 8, 0, 17, 0, 0, 14, 11, 13, 5] 40
[18, 2, 0, 11, 8, 3, 10, 9, 6, 7] 24
[11, 5, 3, 5, 19, 4, 4, 1, 6, 14] 36
[20, 9, 18, 20, 16, 1, 14, 4, 3, 14] 11
[4, 17, 13, 19, 9, 13, 18, 15, 2, 5] 22
[19, 11, 20, 12, 15, 3, 0, 16, 7, 3] 25
[1, 2, 18, 2, 17, 12, 10, 5, 11, 18] 12
[11, 5, 10, 6, 10, 14, 5, 8, 12, 20] 3
[8, 0, 10, 20, 16, 5, 18, 13, 7, 4] 26
[9, 10, 16, 0, 6, 10, 16, 0, 17, 6] 12
[2, 18, 9, 16, 13, 17, 6, 2, 15, 0] 20
[20, 10, 9, 9, 13, 16, 9, 20, 3, 6] 16
[5, 20, 19, 2, 12, 3, 2, 19, 1, 8] 2
[12, 1, 19, 20, 11, 19, 6, 2, 13, 15] 22
[17, 1, 14, 1, 19, 19, 2, 17, 5, 14] 31
[14, 2, 16, 8, 17, 15, 6, 14, 12, 16] 21
